i,j,cio,ym
FRAS3,RDNI3,0.561608173075118,202410
LAVV3,RDNI3,0.560679883576928,202410
EQTL3,RECV3,0.603633028546705,202410
CGAS5,REDE3,0.896006969028642,202410
BRIT3,RENT3,0.606297096373767,202410
ENEV3,RENT3,0.74407492070155,202410
HAPV3,RENT3,0.588584041756745,202410
ITSA4,RENT3,0.636046498945805,202410
BPAC3,RNEW3,0.999410961675223,202410
BRSR3,RNEW3,0.993019220658212,202410
OIBR4,RNEW3,0.98373097486804,202410
BPAC3,RNEW4,0.984491924604492,202410
BRSR3,RNEW4,0.978195598411649,202410
OIBR4,RNEW4,0.969046005976882,202410
RNEW3,RNEW4,0.984230488585891,202410
BIOM3,RSID3,0.710681318855784,202410
CEBR5,RSUL4,0.753399754356665,202410
FESA4,RSUL4,0.687714035368794,202410
KEPL3,RSUL4,0.650649395648213,202410
LEVE3,RSUL4,0.627144357592677,202410
RANI3,RSUL4,0.796981670020765,202410
FHER3,SANB11,0.809207585982294,202410
GSHP3,SANB11,0.894189371249241,202410
ITUB4,SANB11,0.579220576545102,202410
BEES3,SANB3,0.579272971881798,202410
FHER3,SANB3,0.899541294876754,202410
GSHP3,SANB3,0.994009792805095,202410
ITUB4,SANB3,0.588509787488276,202410
SANB11,SANB3,0.899409268035698,202410
BEES3,SANB4,0.565484394536279,202410
FHER3,SANB4,0.906915066041488,202410
GSHP3,SANB4,0.970349132674914,202410
ITUB4,SANB4,0.575202670769466,202410
SANB11,SANB4,0.879897116685577,202410
SANB3,SANB4,0.976111003526381,202410
IGTI3,SAPR3,0.909353254098219,202410
KLBN3,SAPR3,0.759836550249709,202410
KLBN4,SAPR3,0.799753240748473,202410
PETZ3,SBFG3,0.889440939564715,202410
ENGI11,SBSP3,0.568095285363227,202410
CLSC4,SCAR3,0.669269219462985,202410
COGN3,SCAR3,0.662804408148102,202410
CTNM4,SCAR3,0.853565004244666,202410
HBSA3,SCAR3,0.8085716503209,202410
LJQQ3,SCAR3,0.834084270037544,202410
LOGN3,SCAR3,0.853217714167914,202410
LVTC3,SCAR3,0.849316500106749,202410
MYPK3,SCAR3,0.621399380390103,202410
POMO3,SCAR3,0.829481195969231,202410
AMER3,SEQL3,0.58920580331489,202410
BALM4,SEQL3,0.55623995592783,202410
INEP3,SEQL3,0.737359659371592,202410
INEP4,SEQL3,0.617270459554661,202410
PDTC3,SEQL3,0.550677351879957,202410
RCSL4,SEQL3,0.55623995592783,202410
CEBR3,SHUL4,0.672685612307815,202410
CRPG5,SHUL4,0.794147724798138,202410
CRPG6,SHUL4,0.756639846297112,202410
EMAE4,SHUL4,0.819421260081631,202410
FESA4,SHUL4,0.625578812943906,202410
KEPL3,SHUL4,0.661706481237018,202410
LEVE3,SHUL4,0.704988813506185,202410
HAPV3,SMFT3,0.603375876689289,202410
RENT3,SMFT3,0.676779848798796,202410
CEBR5,SMTO3,0.767037661373574,202410
CRPG5,SMTO3,0.619505039785531,202410
CRPG6,SMTO3,0.74794222945986,202410
FESA4,SMTO3,0.887564163484437,202410
KEPL3,SMTO3,0.880593418281979,202410
LEVE3,SMTO3,0.788069010962573,202410
RANI3,SMTO3,0.607891785020505,202410
RSUL4,SMTO3,0.705715688880461,202410
PDGR3,SNSY5,0.999999430658514,202410
ARML3,STBP3,0.794692230424595,202410
CEBR6,STBP3,0.751663110956289,202410
EQPA5,STBP3,0.819082984598809,202410
EQTL3,STBP3,0.777823225579464,202410
GMAT3,STBP3,0.690676413683434,202410
INTB3,STBP3,0.752691385705231,202410
MERC4,STBP3,0.819082984598808,202410
PETR4,STBP3,0.829669362982464,202410
RECV3,STBP3,0.634484241520983,202410
ENGI11,SYNE3,0.901719273142,202410
SBSP3,SYNE3,0.586953664838431,202410
ALLD3,TAEE11,0.604973016524913,202410
CSMG3,TAEE11,0.552304981154971,202410
SAPR11,TAEE11,0.552089080942928,202410
TAEE3,TAEE4,0.904454907066403,202410
TASA3,TASA4,0.942731119687042,202410
BLAU3,TCSA3,0.71141892454823,202410
PGMN3,TCSA3,0.799208455468793,202410
JALL3,TFCO4,0.574307210188125,202410
FRAS3,TGMA3,0.94285697441961,202410
LAVV3,TGMA3,0.945013683687413,202410
MILS3,TGMA3,0.884028138571074,202410
PORT3,TGMA3,0.778626915063686,202410
ONCO3,TRAD3,0.953490471738712,202410
FRAS3,TRIS3,0.960210187766525,202410
LAVV3,TRIS3,0.95972376213069,202410
MILS3,TRIS3,0.905167328361621,202410
PORT3,TRIS3,0.789355276424827,202410
RAPT4,TRIS3,0.557005144951612,202410
TGMA3,TRIS3,0.906097898694872,202410
ELMD3,TTEN3,0.58245384219279,202410
CEBR5,TUPY3,0.63262330859917,202410
CRPG5,TUPY3,0.574809435074417,202410
CRPG6,TUPY3,0.667712491318807,202410
FESA4,TUPY3,0.73396627061907,202410
KEPL3,TUPY3,0.730152204309303,202410
LEVE3,TUPY3,0.803594064077734,202410
SHUL4,TUPY3,0.623712752212144,202410
SMTO3,TUPY3,0.663629408373229,202410
RECV3,UCAS3,0.848464493526835,202410
STBP3,UCAS3,0.631539801646153,202410
EQPA3,UGPA3,0.583234191748103,202410
RAIL3,UGPA3,0.630374689050497,202410
UNIP3,UNIP6,0.710008226140454,202410
EMBR3,USIM3,0.640906791049871,202410
GOLL4,USIM3,0.921943428353972,202410
BRKM3,USIM5,0.807938020310105,202410
BRKM5,USIM5,0.686492689681732,202410
CLSC3,USIM5,0.725563363910927,202410
CSNA3,USIM5,0.823222719763462,202410
ELET6,USIM5,0.743225345166336,202410
LIGT3,VBBR3,0.663900690869659,202410
SBSP3,VIVA3,0.638326946772735,202410
NINJ3,VIVR3,0.973432704532353,202410
CLSC4,VLID3,0.658583513199153,202410
COGN3,VLID3,0.834965606836615,202410
CTNM4,VLID3,0.839940694751495,202410
HBSA3,VLID3,0.782863733069423,202410
LJQQ3,VLID3,0.845795687746242,202410
LOGN3,VLID3,0.857754068958826,202410
LVTC3,VLID3,0.835841847105974,202410
MGLU3,VLID3,0.555726528552347,202410
MYPK3,VLID3,0.66979833437189,202410
POMO3,VLID3,0.836868731520606,202410
SCAR3,VLID3,0.784937117498512,202410
FLRY3,VULC3,0.851763854978479,202410
ALPA4,VVEO3,0.68252258865904,202410
CCRO3,VVEO3,0.75021304481547,202410
ENEV3,VVEO3,0.707573328140443,202410
GGPS3,VVEO3,0.557805342476776,202410
NTCO3,VVEO3,0.682363735513292,202410
OFSA3,VVEO3,0.590650569845838,202410
CCRO3,WEGE3,0.758707450788204,202410
ENEV3,WEGE3,0.6320803893702,202410
ITSA4,WEGE3,0.619228651408075,202410
NTCO3,WEGE3,0.662177225454646,202410
RADL3,WEGE3,0.571118879449035,202410
VVEO3,WEGE3,0.58467233669322,202410
BPAC5,WHRL3,0.787004526577388,202410
BPAC5,WHRL4,0.700164404074075,202410
WHRL3,WHRL4,0.889652674891847,202410
CEBR3,WLMM4,0.790679174748777,202410
CRPG5,WLMM4,0.933327307243303,202410
CRPG6,WLMM4,0.880092770115206,202410
EMAE4,WLMM4,0.962168183046816,202410
FESA4,WLMM4,0.659754632719138,202410
KEPL3,WLMM4,0.704257599658913,202410
LEVE3,WLMM4,0.554464537425775,202410
SHUL4,WLMM4,0.861677350271605,202410
BEES3,BGIP4,0.561090545862465,202412
BEEF3,BLAU3,0.624855220230836,202412
BAZA3,BNBR3,0.996213927041716,202412
AZEV4,BOBR4,0.817460551463091,202412
ALUP4,BPAC3,1,202412
BBDC3,BPAN4,0.557568470587327,202412
BBDC3,BRAP3,0.712422449322187,202412
BPAN4,BRAP3,0.581259280728486,202412
AERI3,BRFS3,0.859433969814492,202412
BBAS3,BRKM3,0.631905930791853,202412
BBAS3,BRKM5,0.774707544640297,202412
BRKM3,BRKM5,0.772149759373985,202412
ALUP4,BRSR3,1,202412
BPAC3,BRSR3,1,202412
ANIM3,CAML3,0.597465860869296,202412
BALM4,CBAV3,0.59272956303072,202412
ALPA4,CCRO3,0.715239263991061,202412
ASAI3,CCRO3,0.638622484813745,202412
B3SA3,CEBR3,0.56713024218601,202412
B3SA3,CEBR6,0.820308970768817,202412
CEBR3,CEBR6,0.633088972880026,202412
AFLT3,CEEB5,0.930125541595952,202412
CEEB3,CEEB5,0.636978180309519,202412
CEAB3,CEED4,0.623586084964013,202412
BBDC3,CGRA3,0.603942360544447,202412
BRAP3,CGRA3,0.631476485494895,202412
BBDC3,CGRA4,0.753017207514735,202412
BPAN4,CGRA4,0.614513184120108,202412
BRAP3,CGRA4,0.787356328008508,202412
CGRA3,CGRA4,0.818232139824688,202412
BBAS3,CLSC3,0.571409328119445,202412
BRKM3,CLSC3,0.887002191268954,202412
BRKM5,CLSC3,0.686125648019078,202412
BBAS3,CLSC4,0.763158480940311,202412
BRKM3,CLSC4,0.616870337766359,202412
BRKM5,CLSC4,0.927872018139032,202412
CMIG3,CMIG4,0.989939185247552,202412
CAML3,COCE5,0.609757074679368,202412
CLSC4,COGN3,0.566725845585761,202412
CEBR3,CRPG5,0.712557009682345,202412
CEBR5,CRPG5,0.688562365853861,202412
CEBR3,CRPG6,0.663093331950014,202412
CEBR5,CRPG6,0.805954326425325,202412
CRPG5,CRPG6,0.941966627676956,202412
BBAS3,CSNA3,0.597569664610505,202412
BRKM3,CSNA3,0.912197481015551,202412
BRKM5,CSNA3,0.709271006214688,202412
CLSC3,CSNA3,0.810664275923606,202412
CLSC4,CSNA3,0.563892406535078,202412
AZEV4,CTNM3,0.82668666761344,202412
BOBR4,CTNM3,0.988839645645933,202412
BRKM5,CTNM4,0.5740112976704,202412
CLSC4,CTNM4,0.78486785988177,202412
COGN3,CTNM4,0.722223829892081,202412
BRAP4,DXCO3,0.630114041399131,202412
DEXP3,EALT4,0.890641228769134,202412
AERI3,ECOR3,0.807173706511253,202412
BRFS3,ECOR3,0.905068544903028,202412
AFLT3,EKTR4,0.992330215541518,202412
CEEB5,EKTR4,0.922991679172583,202412
CMIG3,ELET3,0.717328426810083,202412
CMIG4,ELET3,0.71867049481117,202412
BBAS3,ELET6,0.63927271469689,202412
BRKM3,ELET6,0.910364277904437,202412
BRKM5,ELET6,0.705868663610874,202412
CLSC3,ELET6,0.809012387470492,202412
CLSC4,ELET6,0.567394100342479,202412
CSNA3,ELET6,0.835172593875374,202412
CEEB3,EMAE3,0.736887909371488,202412
CEBR3,EMAE4,0.731938863021732,202412
CEBR5,EMAE4,0.574995519748594,202412
CRPG5,EMAE4,0.916735519608579,202412
CRPG6,EMAE4,0.853098830298583,202412
AERI3,EMBR3,0.564921227024208,202412
AZUL4,EMBR3,0.69942841400868,202412
BRFS3,EMBR3,0.687596022807659,202412
ECOR3,EMBR3,0.598359636021628,202412
ALPA4,ENEV3,0.652266413804639,202412
ASAI3,ENEV3,0.62491271800329,202412
CCRO3,ENEV3,0.782804393343657,202412
ALUP11,ENGI11,0.748407640174323,202412
ENGI3,ENGI4,0.991169945719612,202412
ENMT3,ENMT4,0.764018863539707,202412
B3SA3,EQPA5,0.922986064188643,202412
CEBR6,EQPA5,0.759111461830321,202412
B3SA3,EQTL3,0.884253343514894,202412
CEBR6,EQTL3,0.789262033429776,202412
EQPA5,EQTL3,0.887641262767104,202412
CEEB3,EUCA3,0.826582982122017,202412
EMAE3,EUCA3,0.935552094605448,202412
ABCB4,EUCA4,0.561193286247184,202412
ANIM3,FBMC4,0.79124297202312,202412
CAML3,FBMC4,0.646657832464368,202412
CEBR5,FESA4,0.819295303101795,202412
CRPG5,FESA4,0.78369864496015,202412
CRPG6,FESA4,0.896675222803757,202412
EMAE4,FESA4,0.648028951666995,202412
ALUP4,FHER3,0.996906613556367,202412
BPAC3,FHER3,0.996906613556367,202412
BRSR3,FHER3,0.996906613556367,202412
ASAI3,GGPS3,0.587232323241464,202412
B3SA3,GMAT3,0.792316387401047,202412
CEBR6,GMAT3,0.710761151889196,202412
EQPA5,GMAT3,0.802478425731824,202412
EQTL3,GMAT3,0.813101802920724,202412
AERI3,GOAU3,0.681212309159714,202412
BRFS3,GOAU3,0.778925302175859,202412
ECOR3,GOAU3,0.716404810069325,202412
CCRO3,GOAU4,0.696602424233155,202412
AZUL4,GOLL4,0.816430852121694,202412
CEAB3,GUAR3,0.583459121366749,202412
CSMG3,GUAR3,0.660839003916824,202412
CPLE6,HAPV3,0.648462136067882,202412
BRKM5,HBSA3,0.564418424756686,202412
CLSC4,HBSA3,0.770631485861152,202412
COGN3,HBSA3,0.712612364431041,202412
CTNM4,HBSA3,0.981215440808229,202412
GFSA3,HYPE3,0.564586956466786,202412
FBMC4,IGTI11,0.611169559470372,202412
INEP3,INEP4,0.748195618142137,202412
B3SA3,INTB3,0.656856339920796,202412
CEBR6,INTB3,0.591694840715962,202412
EQPA5,INTB3,0.668018033886646,202412
EQTL3,INTB3,0.66807230341173,202412
GMAT3,INTB3,0.574299697988129,202412
ASAI3,ITSA4,0.594645057991193,202412
CCRO3,ITSA4,0.649138451156293,202412
ENEV3,ITSA4,0.731497884682439,202412
BOBR4,ITUB3,0.630300896971514,202412
CTNM3,ITUB3,0.630872175714226,202412
ABEV3,ITUB4,0.652706914914953,202412
ITUB4,JBSS3,0.593824636442817,202412
BEEF3,JSLG3,0.556068338464597,202412
CEBR5,KEPL3,0.817884460930156,202412
CRPG5,KEPL3,0.810826386714358,202412
CRPG6,KEPL3,0.921571886478197,202412
EMAE4,KEPL3,0.68035704702593,202412
FESA4,KEPL3,0.978205659400477,202412
BRAP4,KLBN11,0.8456368939216,202412
DXCO3,KLBN11,0.742560050459506,202412
IGTI3,KLBN4,0.618150482008504,202412
BRAP4,LAND3,0.633294210683104,202412
DXCO3,LAND3,0.73462713911154,202412
KLBN11,LAND3,0.742538381417295,202412
FRAS3,LAVV3,0.979199905394765,202412
CEBR5,LEVE3,0.702067190022522,202412
CRPG5,LEVE3,0.640651298226004,202412
CRPG6,LEVE3,0.747913393479434,202412
FESA4,LEVE3,0.828646049450644,202412
KEPL3,LEVE3,0.831818483473303,202412
BRKM5,LJQQ3,0.578398770469615,202412
CLSC4,LJQQ3,0.767645400368318,202412
COGN3,LJQQ3,0.763914973080048,202412
CTNM4,LJQQ3,0.977648904543887,202412
HBSA3,LJQQ3,0.960385594000816,202412
BMOB3,LOGG3,0.879887854250553,202412
BRSR6,LOGG3,0.668621143032011,202412
CPFE3,LOGG3,0.661429421983317,202412
BRKM5,LOGN3,0.581166942476229,202412
CLSC4,LOGN3,0.783151564690094,202412
COGN3,LOGN3,0.757005790269696,202412
CTNM4,LOGN3,0.997452201471634,202412
HBSA3,LOGN3,0.979933132804424,202412
LJQQ3,LOGN3,0.980571663207877,202412
AERI3,LREN3,0.79398649534617,202412
BRFS3,LREN3,0.891011840727223,202412
ECOR3,LREN3,0.814482672113812,202412
EMBR3,LREN3,0.642144762335089,202412
GOAU3,LREN3,0.688024755027925,202412
INEP4,LUPA3,0.560196306959629,202412
ENMT4,LUXM4,0.922204723638271,202412
BRKM5,LVTC3,0.57075022266199,202412
CLSC4,LVTC3,0.780427145691981,202412
COGN3,LVTC3,0.719023556723034,202412
CTNM4,LVTC3,0.995011626477732,202412
HBSA3,LVTC3,0.975669830278871,202412
LJQQ3,LVTC3,0.972346115888583,202412
LOGN3,LVTC3,0.991766384494445,202412
FBMC4,MATD3,0.594721512621479,202412
IFCM3,MBLY3,0.75179728257792,202412
FIQE3,MEAL3,0.58952969171427,202412
BMOB3,MELK3,0.709563875973435,202412
BRSR6,MELK3,0.685501971695803,202412
CPFE3,MELK3,0.67353721592453,202412
LOGG3,MELK3,0.869930015545477,202412
B3SA3,MERC4,0.922986064188642,202412
CEBR6,MERC4,0.75911146183032,202412
EQPA5,MERC4,1,202412
EQTL3,MERC4,0.887641262767104,202412
GMAT3,MERC4,0.802478425731824,202412
INTB3,MERC4,0.668018033886646,202412
ANIM3,MGEL4,0.74314378748725,202412
CAML3,MGEL4,0.600832546046162,202412
FBMC4,MGEL4,0.929135384205267,202412
IGTI11,MGEL4,0.568131066932654,202412
COGN3,MGLU3,0.824689165225941,202412
FIQE3,MILS3,0.694927342703516,202412
FRAS3,MILS3,0.607156823697142,202412
LAVV3,MILS3,0.601312289822874,202412
ANIM3,MLAS3,0.620189878758833,202412
FBMC4,MLAS3,0.778442271402264,202412
IGTI11,MLAS3,0.557165877634025,202412
MGEL4,MLAS3,0.723503255005138,202412
INEP4,MNDL3,0.597663503421274,202412
LUPA3,MNDL3,0.936739527570307,202412
ENMT4,MOAR3,0.922836052188444,202412
LUXM4,MOAR3,0.999315882221251,202412
ETER3,MOVI3,0.608577947628751,202412
AERI3,MRFG3,0.764074161888234,202412
BRFS3,MRFG3,0.868475644266606,202412
ECOR3,MRFG3,0.799741062215576,202412
EMBR3,MRFG3,0.605765024012691,202412
GOAU3,MRFG3,0.663713337869982,202412
LREN3,MRFG3,0.785315083072786,202412
BMOB3,MRVE3,0.605150432904479,202412
BRSR6,MRVE3,0.583181470174458,202412
CPFE3,MRVE3,0.607391565956473,202412
LOGG3,MRVE3,0.756185704469296,202412
MELK3,MRVE3,0.759772504337628,202412
BAUH4,MTSA4,0.614932806491511,202412
EQPA3,MULT3,0.625790821059177,202412
COGN3,MYPK3,0.565342076022872,202412
CTNM4,MYPK3,0.683236671074481,202412
HBSA3,MYPK3,0.671705966410449,202412
LJQQ3,MYPK3,0.679667159176325,202412
LOGN3,MYPK3,0.687968739904284,202412
LVTC3,MYPK3,0.679362898145817,202412
BMOB3,NEOE3,0.569496936416176,202412
BRSR6,NEOE3,0.574371083969884,202412
CPFE3,NEOE3,0.637804994091926,202412
LOGG3,NEOE3,0.704172805118052,202412
MELK3,NEOE3,0.715979238596992,202412
MRVE3,NEOE3,0.620602843140996,202412
FRIO3,NINJ3,0.695710979439352,202412
ALPA4,NTCO3,0.676207995416968,202412
CCRO3,NTCO3,0.798868837741653,202412
ENEV3,NTCO3,0.802829434772846,202412
ITSA4,NTCO3,0.572567323778477,202412
CCRO3,OFSA3,0.686689863022943,202412
ENEV3,OFSA3,0.593775424371907,202412
FBMC4,OFSA3,0.614811296839669,202412
MGEL4,OFSA3,0.571242913070873,202412
NTCO3,OFSA3,0.610712969803909,202412
CGAS5,OIBR4,0.99874669395817,202412
AERI3,ONCO3,0.784798773933122,202412
BRFS3,ONCO3,0.852914407387861,202412
ECOR3,ONCO3,0.793610729215215,202412
EMBR3,ONCO3,0.558930088219063,202412
GOAU3,ONCO3,0.690177609531997,202412
LREN3,ONCO3,0.768851749278685,202412
MRFG3,ONCO3,0.752297202565526,202412
FBMC4,OPCT3,0.628331390732626,202412
MGEL4,OPCT3,0.583804625300379,202412
CMIG3,PETR3,0.976406759686766,202412
CMIG4,PETR3,0.968927686043669,202412
ELET3,PETR3,0.708793436773727,202412
B3SA3,PETR4,0.967565820879943,202412
CEBR3,PETR4,0.580410495184194,202412
CEBR6,PETR4,0.838290723689733,202412
EQPA5,PETR4,0.939057395133299,202412
EQTL3,PETR4,0.894899930423542,202412
GMAT3,PETR4,0.803151103348158,202412
INTB3,PETR4,0.677256314025796,202412
MERC4,PETR4,0.939057395133299,202412
BEEF3,PGMN3,0.675756218735977,202412
BLAU3,PGMN3,0.833955372259753,202412
JSLG3,PGMN3,0.579032527108899,202412
BALM4,PMAM3,0.99672885136065,202412
CBAV3,PMAM3,0.59079065652711,202412
BMOB3,PNVL3,0.639172784990877,202412
BRKM5,POMO3,0.564319210773907,202412
CLSC4,POMO3,0.757245347641746,202412
COGN3,POMO3,0.744777531767588,202412
CTNM4,POMO3,0.96445621670783,202412
HBSA3,POMO3,0.948205242636104,202412
LJQQ3,POMO3,0.949700262269208,202412
LOGN3,POMO3,0.96639211434261,202412
LVTC3,POMO3,0.959101055262671,202412
MYPK3,POMO3,0.667081204969462,202412
EQTL3,PRIO3,0.579437441075218,202412
FESA3,PTNT4,0.840444149975548,202412
CSMG3,QUAL3,0.756286398763448,202412
GUAR3,QUAL3,0.685757715932893,202412
MGLU3,RAIZ4,0.630468366618179,202412
CEBR5,RANI3,0.577994274903415,202412
FESA4,RANI3,0.580786225086339,202412
KEPL3,RANI3,0.59438627873919,202412
BALM4,RCSL3,0.647231456167323,202412
PMAM3,RCSL3,0.645114265870136,202412
ALUP4,RCSL4,0.892392760345362,202412
BPAC3,RCSL4,0.892392760345362,202412
BRSR3,RCSL4,0.892392760345362,202412
FHER3,RCSL4,0.889632244678114,202412
EQTL3,RECV3,0.625291241067129,202412
PORT3,RECV3,0.831146271292733,202412
CPLE6,RENT3,0.570438494526436,202412
ENEV3,RENT3,0.802604924653454,202412
HAPV3,RENT3,0.643417194974285,202412
ITSA4,RENT3,0.657806550837251,202412
ALUP4,RNEW3,0.838888823165018,202412
BPAC3,RNEW3,0.838888823165018,202412
BRSR3,RNEW3,0.838888823165018,202412
FHER3,RNEW3,0.836293830777758,202412
RCSL4,RNEW3,0.748618312527103,202412
ALUP4,RNEW4,0.969615336148608,202412
BPAC3,RNEW4,0.969615336148608,202412
BRSR3,RNEW4,0.969615336148608,202412
FHER3,RNEW4,0.966615945621072,202412
RCSL4,RNEW4,0.865277706298853,202412
RNEW3,RNEW4,0.900910240368125,202412
BIOM3,RSID3,0.788428284663437,202412
CEBR5,RSUL4,0.726252700673303,202412
FESA4,RSUL4,0.676810011691352,202412
KEPL3,RSUL4,0.65504234543376,202412
LEVE3,RSUL4,0.613496902669697,202412
RANI3,RSUL4,0.819747781476977,202412
GEPA3,SANB4,0.872556167180331,202412
ALLD3,SAPR11,0.591655798384177,202412
IGTI3,SAPR3,0.721148350445681,202412
KLBN4,SAPR3,0.886005358007609,202412
SAPR3,SAPR4,0.620529351594944,202412
PETZ3,SBFG3,0.929669735380959,202412
ALUP11,SBSP3,0.580191355069451,202412
B3SA3,SBSP3,0.641337105885662,202412
EQTL3,SBSP3,0.628896107042547,202412
GMAT3,SBSP3,0.627383450549107,202412
INTB3,SBSP3,0.630568081093654,202412
PETR4,SBSP3,0.634619336522493,202412
PRIO3,SBSP3,0.637527515893101,202412
INEP3,SEQL3,0.839136860518941,202412
INEP4,SEQL3,0.721036689198307,202412
CEBR3,SHUL4,0.597371523616537,202412
CRPG5,SHUL4,0.74908254223101,202412
CRPG6,SHUL4,0.726581123910502,202412
EMAE4,SHUL4,0.76941366910297,202412
FESA4,SHUL4,0.623426208978657,202412
KEPL3,SHUL4,0.650196155110651,202412
LEVE3,SHUL4,0.737551830517576,202412
HAPV3,SMFT3,0.583830050923723,202412
RENT3,SMFT3,0.674347794403396,202412
CEBR5,SMTO3,0.752959273294466,202412
CRPG5,SMTO3,0.708050471070902,202412
CRPG6,SMTO3,0.810990764659922,202412
EMAE4,SMTO3,0.580111844486605,202412
FESA4,SMTO3,0.884306974590205,202412
KEPL3,SMTO3,0.886210640709981,202412
LEVE3,SMTO3,0.758059931534955,202412
RSUL4,SMTO3,0.630776860508995,202412
PDGR3,SNSY5,0.999999262424851,202412
B3SA3,STBP3,0.700811537075333,202412
CEBR6,STBP3,0.66182815426302,202412
EQPA5,STBP3,0.70372648551007,202412
EQTL3,STBP3,0.676249033802482,202412
GMAT3,STBP3,0.608758062285405,202412
MERC4,STBP3,0.70372648551007,202412
PETR4,STBP3,0.717656288249564,202412
RECV3,STBP3,0.556438804823432,202412
ALUP11,SYNE3,0.659094844291263,202412
ENGI11,SYNE3,0.832867507706308,202412
ALLD3,TAEE11,0.569824518597481,202412
ALUP4,TAEE4,0.996083537876089,202412
BPAC3,TAEE4,0.99608353787609,202412
BRSR3,TAEE4,0.99608353787609,202412
FHER3,TAEE4,0.993002266563298,202412
RCSL4,TAEE4,0.888897737899818,202412
RNEW3,TAEE4,0.83560334686292,202412
RNEW4,TAEE4,0.965817874409819,202412
TASA3,TASA4,0.967736066772999,202412
BEEF3,TCSA3,0.584340515182892,202412
BLAU3,TCSA3,0.696516201554719,202412
PGMN3,TCSA3,0.82917296381615,202412
CEED4,TECN3,0.67407357142095,202412
TELB3,TELB4,1,202412
JALL3,TFCO4,0.598517079900073,202412
FRAS3,TGMA3,0.650427325846945,202412
LAVV3,TGMA3,0.661226122697908,202412
FRIO3,TRAD3,0.834747097202708,202412
NINJ3,TRAD3,0.580742809771383,202412
FRAS3,TRIS3,0.930092391932873,202412
LAVV3,TRIS3,0.918959489198842,202412
MILS3,TRIS3,0.569149506991492,202412
TGMA3,TRIS3,0.610697291913158,202412
CEBR5,TUPY3,0.570666591286392,202412
CRPG6,TUPY3,0.613534089788188,202412
FESA4,TUPY3,0.666581113769159,202412
KEPL3,TUPY3,0.665362487276663,202412
LEVE3,TUPY3,0.729647808756574,202412
SHUL4,TUPY3,0.575838415194179,202412
SMTO3,TUPY3,0.60542589080215,202412
EQPA5,UCAS3,0.554952260594536,202412
MERC4,UCAS3,0.554952260594535,202412
PORT3,UCAS3,0.81897151021546,202412
RECV3,UCAS3,0.846116094557527,202412
EQPA3,UGPA3,0.590489132715852,202412
FLRY3,UGPA3,0.589243335476489,202412
RAIL3,UGPA3,0.650913626283038,202412
UNIP3,UNIP6,0.933072722112036,202412
AZUL4,USIM3,0.87236723637505,202412
EMBR3,USIM3,0.697319285045492,202412
GOLL4,USIM3,0.92845577943576,202412
BRKM3,USIM5,0.80897481447862,202412
BRKM5,USIM5,0.640294486563106,202412
CLSC3,USIM5,0.718783275829741,202412
CSNA3,USIM5,0.805980498943371,202412
ELET6,USIM5,0.740911201113237,202412
LIGT3,VBBR3,0.69279294116787,202412
CEAB3,VIVR3,0.616031648577392,202412
CEED4,VIVR3,0.982537894720208,202412
TECN3,VIVR3,0.664374137479495,202412
BRKM5,VLID3,0.567868987023558,202412
CLSC4,VLID3,0.710827809806797,202412
COGN3,VLID3,0.800723544941635,202412
CTNM4,VLID3,0.905318357714717,202412
HBSA3,VLID3,0.891595611082568,202412
LJQQ3,VLID3,0.904591158672775,202412
LOGN3,VLID3,0.916040395012069,202412
LVTC3,VLID3,0.900252755093002,202412
MYPK3,VLID3,0.726106291022733,202412
POMO3,VLID3,0.889380669253806,202412
FLRY3,VULC3,0.870765024916293,202412
UGPA3,VULC3,0.572053945430372,202412
ALPA4,VVEO3,0.686593205797429,202412
ASAI3,VVEO3,0.664618945938471,202412
CCRO3,VVEO3,0.837821930487787,202412
ENEV3,VVEO3,0.76280464378734,202412
NTCO3,VVEO3,0.74892811742581,202412
OFSA3,VVEO3,0.644289959474359,202412
CCRO3,WEGE3,0.63931583234249,202412
ENEV3,WEGE3,0.555552509638486,202412
NTCO3,WEGE3,0.560708716254789,202412
RADL3,WEGE3,0.589890193809747,202412
VVEO3,WEGE3,0.564482419796639,202412
BPAC5,WHRL3,0.850820035670323,202412
BPAC5,WHRL4,0.763811138799343,202412
WHRL3,WHRL4,0.897731336601758,202412
CEBR3,WLMM4,0.739816973751514,202412
CRPG5,WLMM4,0.927029922225124,202412
CRPG6,WLMM4,0.889125848157836,202412
EMAE4,WLMM4,0.95181308753405,202412
FESA4,WLMM4,0.688154172136911,202412
KEPL3,WLMM4,0.727242042844749,202412
SHUL4,WLMM4,0.818548549487333,202412
SMTO3,WLMM4,0.610347972653005,202412
ALPA4,ASAI3,0.560120013038696,202501
BEES3,BGIP4,0.937041932448281,202501
BEEF3,BLAU3,0.589140643459117,202501
BAZA3,BNBR3,0.995081003464434,202501
AZEV4,BOBR4,0.79107508958663,202501
ABEV3,BPAC11,0.576295252348567,202501
ALUP4,BPAC3,0.989800588177369,202501
BPAN4,BRAP3,0.580222237325933,202501
AERI3,BRFS3,0.864578582139552,202501
BBAS3,BRKM3,0.639477996058035,202501
BBAS3,BRKM5,0.776097167718085,202501
BRKM3,BRKM5,0.778811189537169,202501
ALUP4,BRSR3,0.989800588177369,202501
BPAC3,BRSR3,1,202501
BMOB3,BRSR6,0.561467304005609,202501
ANIM3,CAML3,0.630027677443525,202501
